Date-hour,Month,Day,Hour,G(h),Temperature
20210101-0000,01,01,00,0,5.47
20210101-0100,01,01,01,0,4.94
20210101-0200,01,01,02,0,4.4
20210101-0300,01,01,03,0,3.87
20210101-0400,01,01,04,0,3.34
20210101-0500,01,01,05,0,2.81
20210101-0600,01,01,06,0,2.28
20210101-0700,01,01,07,0,1.74
20210101-0800,01,01,08,61,2.17
20210101-0900,01,01,09,222,2.45
20210101-1000,01,01,10,338,3.5
20210101-1100,01,01,11,447,4.15
20210101-1200,01,01,12,49,4.93
20210101-1300,01,01,13,461,5.39
20210101-1400,01,01,14,3,5.72
20210101-1500,01,01,15,261,5.82
20210101-1600,01,01,16,107,5.45
20210101-1700,01,01,17,0,4.52
20210101-1800,01,01,18,0,3.82
20210101-1900,01,01,19,0,3.33
20210101-2000,01,01,20,0,2.63
20210101-2100,01,01,21,0,2.12
20210101-2200,01,01,22,0,1.53
20210101-2300,01,01,23,0,1.7
20210102-0000,01,02,00,0,0.6
20210102-0100,01,02,01,0,0.17
20210102-0200,01,02,02,0,-0.4
20210102-0300,01,02,03,0,-0.39
20210102-0400,01,02,04,0,-0.76
20210102-0500,01,02,05,0,-1.4
20210102-0600,01,02,06,0,-2.24
20210102-0700,01,02,07,0,-3.13
20210102-0800,01,02,08,51,-3.35
20210102-0900,01,02,09,225,-0.68
20210102-1000,01,02,10,371,1.76
20210102-1100,01,02,11,469,3.51
20210102-1200,01,02,12,51,4.78
20210102-1300,01,02,13,486,5.52
20210102-1400,01,02,14,377,5.81
20210102-1500,01,02,15,283,5.76
20210102-1600,01,02,16,113,5.19
20210102-1700,01,02,17,0,4.5
20210102-1800,01,02,18,0,2.82
20210102-1900,01,02,19,0,1.86
20210102-2000,01,02,20,0,0.73
20210102-2100,01,02,21,0,-0.29
20210102-2200,01,02,22,0,-1.15
20210102-2300,01,02,23,0,-1.97
20210103-0000,01,03,00,0,-2.55
20210103-0100,01,03,01,0,-2.84
20210103-0200,01,03,02,0,-2.9
20210103-0300,01,03,03,0,-3.2
20210103-0400,01,03,04,0,-3.28
20210103-0500,01,03,05,0,-3.51
20210103-0600,01,03,06,0,-3.52
20210103-0700,01,03,07,0,-3.55
20210103-0800,01,03,08,63,-3.31
20210103-0900,01,03,09,222,-0.77
20210103-1000,01,03,10,363,1.78
20210103-1100,01,03,11,456,3.58
20210103-1200,01,03,12,497,4.96
20210103-1300,01,03,13,48,5.71
20210103-1400,01,03,14,401,5.93
20210103-1500,01,03,15,271,5.77
20210103-1600,01,03,16,112,5.8
20210103-1700,01,03,17,0,3.43
20210103-1800,01,03,18,0,2
20210103-1900,01,03,19,0,1.93
20210103-2000,01,03,20,0,1.51
20210103-2100,01,03,21,0,1.16
20210103-2200,01,03,22,0,1.8
20210103-2300,01,03,23,0,0.74
20210104-0000,01,04,00,0,0.54
20210104-0100,01,04,01,0,0.16
20210104-0200,01,04,02,0,0.4
20210104-0300,01,04,03,0,-0.14
20210104-0400,01,04,04,0,-0.23
20210104-0500,01,04,05,0,-0.12
20210104-0600,01,04,06,0,0.5
20210104-0700,01,04,07,0,-0.4
20210104-0800,01,04,08,5,0.1
20210104-0900,01,04,09,156,0.97
20210104-1000,01,04,10,151,1.76
20210104-1100,01,04,11,254,2.81
20210104-1200,01,04,12,249,3.7
20210104-1300,01,04,13,64,4.6
20210104-1400,01,04,14,123,4.35
20210104-1500,01,04,15,116,3.84
20210104-1600,01,04,16,104,3.6
20210104-1700,01,04,17,0,2.83
20210104-1800,01,04,18,0,1.87
20210104-1900,01,04,19,0,2.4
20210104-2000,01,04,20,0,1.2
20210104-2100,01,04,21,0,0.64
20210104-2200,01,04,22,0,0.8
20210104-2300,01,04,23,0,-0.53
20210105-0000,01,05,00,0,-1.9
20210105-0100,01,05,01,0,-1.72
20210105-0200,01,05,02,0,-2.34
20210105-0300,01,05,03,0,-2.67
20210105-0400,01,05,04,0,-1.8
20210105-0500,01,05,05,0,-2.26
20210105-0600,01,05,06,0,-4.24
20210105-0700,01,05,07,0,-1.94
20210105-0800,01,05,08,58,-1.6
20210105-0900,01,05,09,194,-0.43
20210105-1000,01,05,10,29,0.53
20210105-1100,01,05,11,324,1.74
20210105-1200,01,05,12,324,3.5
20210105-1300,01,05,13,49,4.7
20210105-1400,01,05,14,411,4.87
20210105-1500,01,05,15,278,5.23
20210105-1600,01,05,16,12,4.95
20210105-1700,01,05,17,0,3.85
20210105-1800,01,05,18,0,2.6
20210105-1900,01,05,19,0,1.27
20210105-2000,01,05,20,0,0.13
20210105-2100,01,05,21,0,-0.83
20210105-2200,01,05,22,0,-1.63
20210105-2300,01,05,23,0,-2.33
20210106-0000,01,06,00,0,-2.9
20210106-0100,01,06,01,0,-3.26
20210106-0200,01,06,02,0,-3.46
20210106-0300,01,06,03,0,-3.54
20210106-0400,01,06,04,0,-3.61
20210106-0500,01,06,05,0,-3.73
20210106-0600,01,06,06,0,-3.88
20210106-0700,01,06,07,0,-3.87
20210106-0800,01,06,08,63,-3.66
20210106-0900,01,06,09,174,-1.3
20210106-1000,01,06,10,318,1.16
20210106-1100,01,06,11,416,3.13
20210106-1200,01,06,12,374,4.52
20210106-1300,01,06,13,437,4.92
20210106-1400,01,06,14,307,5.34
20210106-1500,01,06,15,197,4.95
20210106-1600,01,06,16,94,4.21
20210106-1700,01,06,17,0,3.2
20210106-1800,01,06,18,0,2.5
20210106-1900,01,06,19,0,2.42
20210106-2000,01,06,20,0,2.21
20210106-2100,01,06,21,0,1.99
20210106-2200,01,06,22,0,1.68
20210106-2300,01,06,23,0,1.46
20210107-0000,01,07,00,0,1.33
20210107-0100,01,07,01,0,1.13
20210107-0200,01,07,02,0,0.89
